ts_rel,replay_lowNorm,replay_bodyNorm,replay_highNorm,replay_lowRise,replay_ratio,replay_rawRatio,replay_signalActive,replay_highDominant,replay_lowQualified,replay_rawBassSupport,replay_candidate,replay_pendingScore,replay_accepted,logged_candidate,logged_accepted
0.000362396240234375,1.0,1.0,1.0,1.0,1.9999000099990003,1.619047619047619,0,0,1,1,0,0.0,0,0,0
0.09924697875976562,0.7230533323620669,0.9956799986625183,1.0,0.22305333236206693,1.7186614648780976,1.279816513761468,0,1,1,1,0,0.0,0,0,0
0.17136096954345703,1.0,1.0,0.9943383357660276,0.6384733338189665,2.011286097955284,1.8,0,0,1,1,0,0.0,0,0,0
0.23807120323181152,0.26159365603487056,0.9294418676975081,0.986289728386975,0.0,1.2075708915584722,1.1135802469135803,0,1,1,0,0,0.0,0,0,0
0.31330275535583496,0.6364819199123448,1.0,1.0,0.5056850918949095,1.6364182780845364,1.3509174311926608,0,1,1,1,0,0.0,0,0,0
0.38199806213378906,0.6631655174567531,0.8108059820474615,0.9457937214095299,0.3449245575005807,1.5583901934644593,1.3037037037037038,0,1,1,1,0,0.0,0,0,0
0.44698476791381836,0.6894375122910371,0.7208206737814774,0.9349051641632975,0.35785475356266055,1.5083961459556143,1.2743589743589745,0,1,1,1,0,0.0,0,0,0
0.5171711444854736,0.9239252416519745,1.0,0.9245390444605107,0.579206485506456,2.0808392779633973,1.7333333333333336,0,0,1,1,0,0.0,0,0,0
0.5868692398071289,0.8546537267566997,1.0,1.0,0.39269110593071244,1.8545682699297066,1.6024691358024694,0,0,1,1,0,0.0,0,0,0
0.6492831707000732,0.7198972918377926,0.6228109442533374,0.9359180856266,0.29257042845944276,1.4345964642255944,1.2826666666666666,0,0,1,1,0,0.0,0,0,0
0.72831130027771,0.81571373290808,1.0,1.0,0.4557650869891837,1.815632169691111,1.438095238095238,0,0,1,1,0,0.0,0,0,0
0.8032143115997314,0.8530714161863605,0.991704564917104,0.9477540216991869,0.4452145497323205,1.9463714230976366,1.5102564102564107,0,0,1,1,0,0.0,0,0,0
0.8932220935821533,1.0,0.8143906338744691,0.8415052753060374,0.5734642919068198,2.15598771432921,1.9767441860465116,0,0,1,1,0,0.0,0,0,0
0.9672062397003174,0.7853453075297447,1.0,1.0,0.28534530752974474,1.7852667808516596,1.5940366972477067,0,0,1,1,0,0.0,0,0,0
1.0337767601013184,0.8618072595352284,0.9430445519470253,0.9910484618162502,0.46913460577035604,1.821071091786525,1.619047619047619,0,0,1,1,0,0.0,0,0,0
1.096881628036499,0.6604049225145499,0.9286483353557929,0.8844269860531362,0.22950129274693565,1.7966136510558395,1.5706666666666669,0,1,1,1,0,0.0,0,0,0
1.1722025871276855,0.7876667012340163,0.9149018084976529,1.0,0.45746423997674135,1.7024982599056786,1.4357142857142857,0,0,1,1,0,0.0,0,0,0
1.246657133102417,0.772892904046117,1.0,0.9965085725288509,0.37905955342910885,1.7790263428571806,1.4913580246913583,0,1,1,1,0,0.0,0,0,0
1.3209378719329834,0.6456854182536794,0.9275625028467894,0.8334068723011939,0.2592389662306209,1.8876244136496187,1.5319767441860466,0,0,1,1,0,0.0,0,0,0
1.3952598571777344,0.9000289430287113,0.8504795809025848,1.0,0.5771862339018716,1.7504334805832378,1.4307692307692308,0,0,1,1,0,0.0,0,0,0
1.4667704105377197,0.8238482630758538,0.7590458589280008,1.0,0.37383379156149815,1.5828358384200125,1.2743589743589745,0,0,1,1,0,0.0,0,0,0
1.5466084480285645,0.9246936445849175,0.9310213327580598,1.0,0.5127695130469907,1.855629414401537,1.3923076923076925,0,0,1,1,0,0.0,0,0,0
1.6198503971099854,0.9028019873398588,1.0,1.0,0.44045516504740007,1.902711716168242,1.5476190476190474,0,0,1,1,0,0.0,0,0,0
1.7021629810333252,1.0,0.42830456935273525,0.8502002017188055,0.5485990063300705,1.6798826655166537,1.298050139275766,0,0,1,1,0,0.0,0,0,0
1.7906467914581299,0.42357082961653064,0.8042585108839092,1.0,0.0,1.2278065598444554,1.0,0,1,1,0,0,0.0,0,0,0
1.8649754524230957,0.44281725679412315,0.9476261278520837,0.9489843613280976,0.23103184198585783,1.4651420266796464,1.1530864197530866,0,1,1,0,0,0.0,0,0,0
1.928537130355835,0.6849521924176324,0.8196770927305491,1.0,0.46354356402057084,1.504578827265455,1.1095238095238096,0,1,1,0,0,0.0,0,0,0
1.9957654476165771,1.0,0.7973997013157755,1.0,0.6575239037911838,1.7973199693188437,1.3142201834862388,0,0,1,1,0,0.0,0,0,0
2.0619537830352783,1.0,0.8877337658779091,0.8979324815852199,0.5,2.1021887343601176,1.5076923076923079,0,0,1,1,0,0.0,0,0,0
2.133000612258911,0.8621055022715162,0.9262519743267753,0.9368932058790661,0.36210550227151617,1.9087197915382967,1.3923076923076925,0,0,1,1,0,0.0,0,0,0
2.201014995574951,0.7678153759505136,1.0,1.0,0.33676262481475555,1.7677386020903045,1.279816513761468,0,1,1,1,0,0.0,0,0,0
2.2751827239990234,0.9385905947909889,1.0,1.0,0.5546829068157322,1.9384967451164774,1.3853211009174313,0,0,1,1,0,0.0,0,0,0
2.3377275466918945,0.6966150052702141,0.32932810790285855,0.8002016752259222,0.22731970787471967,1.2820704303579329,0.9610027855153203,0,0,1,0,0,0.0,0,0,0
2.418666362762451,1.0,0.8040248681852535,0.940399580195536,0.651692497364893,1.9182622790859345,1.3923076923076925,0,0,1,1,0,0.0,0,0,0
2.4901530742645264,1.0,0.8391316444015446,0.9814609937440186,0.5,1.873782328478711,1.3923076923076925,0,0,1,1,0,0.0,0,0,0
2.5755183696746826,1.0,0.6313523076769211,0.9794262865163879,0.5,1.6655523492677868,1.5706666666666667,0,0,1,1,0,0.0,0,0,0
2.6572892665863037,0.5719296187232364,0.927309887487969,1.0,0.07192961872323644,1.4991895872524803,1.2743589743589745,0,1,1,1,0,0.0,0,0,0
2.7280797958374023,0.49884174734327535,1.0,0.9317118708039752,0.21287693798165713,1.6086313067142788,1.5125348189415044,0,1,1,1,0,0.0,0,0,0
2.7940845489501953,0.7258091366793988,0.7676320023152268,1.0,0.47638826300776116,1.4933917998146442,1.353846153846154,0,1,1,1,0,0.0,0,0,0
2.868272066116333,0.8119064420831051,0.40122217123288423,0.879536112899972,0.4490018737434057,1.3792392053075608,1.2674418604651163,0,0,1,1,0,0.0,0,0,0
2.930219888687134,0.5040516470551074,0.9494562080609674,1.0,0.09809842601355484,1.4534625088651885,1.2333333333333334,0,1,1,1,0,0.0,0,0,0
3.0033135414123535,0.82251927453509,0.7438991137232803,1.0,0.5704934510075363,1.566361752083162,1.1833333333333333,0,0,1,1,0,0.0,0,0,0
3.075528860092163,0.7344008845791684,1.0,0.9462323913459014,0.3231412473116234,1.8328664435889286,1.3512820512820514,0,0,1,1,0,0.0,0,0,0
3.1401474475860596,0.9552014656722155,0.9754905179133586,0.9835019083934492,0.5880010233826314,1.9629811279435225,1.4307692307692308,0,0,1,1,0,0.0,0,0,0
3.215381383895874,1.0,1.0,1.0,0.5223992671638922,1.9999000099990003,1.6419753086419755,0,0,1,1,0,0.0,0,0,0
3.3069043159484863,1.0,1.0,1.0,0.5,1.9999000099990003,31.07802365509347,1,0,1,1,0,0.0,0,0,0
3.3716228008270264,1.0,0.8208010610807557,0.709542440656985,0.0,2.5659416020763506,40.545983379501386,1,0,1,1,0,0.0,0,0,0
3.522193431854248,1.0,1.0,0.9820825283678524,0.0,2.0363831998963353,35.6112334801762,1,0,1,1,0,0.0,0,0,0
3.6640684604644775,1.0,1.0,1.0,0.0,1.9999000099990003,34.34901960784313,1,0,1,1,0,0.0,0,0,0
3.73559308052063,1.0,0.9925537598402843,0.7449882787918097,0.0,2.674386131897621,51.546314883854315,1,0,1,1,0,0.0,0,0,0
3.809565544128418,1.0,0.8985272808395444,0.6876329321362191,0.0,2.7607043259395403,59.6208346813329,1,0,1,1,0,0.0,0,0,0
3.8830556869506836,1.0,1.0,0.9640292195535012,0.0,2.0745144524571804,52.55652808169219,1,0,1,1,0,0.0,0,0,0
3.964540719985962,1.0,0.8339349946688533,0.7851573729788958,0.0,2.33558455836128,64.49984438219732,1,0,1,1,0,0.0,0,0,0
4.06132960319519,0.7060178449477171,0.9086131252159249,1.0,0.0,1.6145695132123206,40.36789536266349,1,1,1,1,0,0.0,0,0,0
4.138437032699585,0.6437725990121793,1.0,0.9497293082989794,0.0,1.730703174401031,48.30525765105937,1,1,1,1,0,0.0,0,0,0
4.223881006240845,0.5497100080849858,1.0,0.8765454369307257,0.0,1.767886927594257,50.54918276374442,1,1,1,1,0,0.0,0,0,0
4.299808979034424,0.35868569767058994,0.6433805296142915,1.0,0.0,1.0020660206828131,24.382045929018783,1,1,1,1,0,0.0,0,0,0
4.392186641693115,0.4573616205487761,0.7507499774853518,0.5972778420910712,0.09867592287818616,2.02252496310356,48.24677419354838,1,0,1,1,0,0.0,0,0,0
4.469042539596558,0.4363296093817739,0.8095293476281885,0.9059857404282508,0.0,1.3751005025430316,33.311161217587376,1,1,1,1,0,0.0,0,0,0
4.5333263874053955,0.5026490376679316,1.0,1.0,0.06631942828615767,1.5025987777901526,23.659171001845948,1,1,1,1,0,0.0,0,0,0
4.599832773208618,0.460255939627212,0.7177830827042035,0.5148636799912784,0.0,2.287809933219696,35.15538512837613,1,0,1,1,0,0.0,0,0,0
4.6661536693573,0.5257753528669575,0.7806835545507483,0.6992211365260725,0.06551941323974553,1.868324635385869,28.88542739443873,1,0,1,1,0,0.0,0,0,0
4.7606401443481445,0.591607046123715,1.0,0.6057271608683188,0.06583169325675742,2.6273286325465435,44.4812382739212,1,0,1,1,1,0.1888059840547959,0,0,0
4.834674596786499,1.0,1.0,1.0,0.40839295387628505,1.9999000099990003,23.953798613204704,1,0,1,1,0,0.1888059840547959,0,0,0
4.903301000595093,0.61902492757635,1.0,1.0,0.0,1.6189630312732226,8.4444608168177,1,1,1,1,0,0.1888059840547959,0,0,0
4.971118688583374,0.9296394360575717,0.9079185647741913,0.6869360806225449,0.31061450848122174,2.674761999641422,13.346508514910388,1,0,1,1,1,0.0,1,0,0
5.055992841720581,1.0,0.41222812735490927,1.0,0.07036056394242829,1.4121869086640428,4.336159051717892,1,0,1,1,0,0.0,0,0,0
5.125058174133301,0.17431203345913804,0.9068196423287168,0.4931512655361443,0.0,2.192050484883398,6.899535281888222,1,1,1,1,0,0.0,0,0,0
5.195479154586792,0.8350215464710297,0.584792764359219,0.3126550624801554,0.6607095130118916,4.54002023043302,13.974700065257771,1,0,1,1,1,2.9795830023985577,0,0,1
5.264578342437744,0.7544336623318947,0.9830235527748825,0.6113080232876816,0.0,2.8418946904941356,8.831572171860751,1,0,1,1,0,2.9795830023985577,0,0,0
5.350979804992676,1.0,0.7077301273949581,0.30956656685522715,0.24556633766810532,5.515061392447281,17.23461046543958,1,0,1,1,1,2.9795830023985577,0,0,0
5.42029881477356,0.651955123433487,1.0,0.4567433693168976,0.0,3.616239688240959,11.872826001416543,1,0,1,1,0,0.0,1,0,0
5.486742973327637,0.6049388131268326,1.0,0.9992225093223854,0.0,1.6061269491619554,5.369052753971082,1,1,1,1,0,0.0,0,0,0
5.557585954666138,1.0,1.0,0.36191893232456906,0.3950611868731674,5.524849176138681,22.2258047152546,1,0,1,1,1,2.3703671212390045,0,1,0
5.635143995285034,0.9646335481864099,0.6326888532730235,0.26703663105384073,0.0,5.9797954146448635,24.319762122598352,1,0,1,1,0,2.3703671212390045,0,0,0
5.698801279067993,0.5612585021926327,0.8824889583360804,0.9362294746296123,0.0,1.5420292745775859,6.135225982284806,1,1,1,1,0,2.3703671212390045,0,0,0
5.775557279586792,0.9299508015583786,0.9144033696012778,0.3156114711848145,0.3686922993657459,5.842214615255239,23.478483678483677,1,0,1,1,1,0.0,1,0,1
5.851557016372681,0.9060204275599673,0.9627390831298352,0.940247646556803,0.0,1.987413397090808,8.002303804994055,1,0,1,1,0,0.0,0,0,0
5.919163942337036,1.0,1.0,0.6147255401038566,0.09397957244003274,3.2531179489748303,13.26642767097384,1,0,1,1,1,0.45858995091247623,0,0,0
5.995672941207886,1.0,1.0,0.6209721075834518,0.0,3.2203990093553707,14.716641495571247,1,0,1,1,0,0.45858995091247623,0,0,0
6.064072132110596,0.6114875055199628,0.9093289800438763,1.0,0.0,1.5207644091229269,3.6181875401940253,1,1,1,1,0,0.45858995091247623,0,0,0
6.132643938064575,0.5754234733221797,1.0,0.6255819260241814,0.0,2.518090115425979,8.695580902943787,1,0,1,1,0,0.0,1,0,0
6.206791162490845,0.32491192650125483,0.7709335683794626,0.6261662466517027,0.0,1.7499673672980596,6.2597831772145875,1,1,1,1,0,0.0,0,0,0
6.303045034408569,1.0,0.5103245219085101,0.28531580934598094,0.6750880734987452,5.292014220829562,15.51066056966558,1,0,1,1,1,3.389380290703749,0,0,0
6.37064790725708,0.7640166173280111,0.770292825349757,0.6403803973088478,0.0,2.3957164795753405,7.736785439630863,1,0,1,1,0,3.389380290703749,0,0,0
6.433384656906128,1.0,0.8456849478632532,0.38144999474410046,0.23598338267198893,4.83759657525665,16.68203710310382,1,0,1,1,1,3.389380290703749,0,0,0
6.500668287277222,1.0,0.48964950860545375,0.35014529629665375,0.0,4.253446154330801,16.82490901738779,1,0,1,1,0,0.0,1,0,0
6.567077159881592,0.32328761029277675,1.0,0.548469879572702,0.0,2.4124321432368916,10.443783002051592,1,1,1,1,0,0.0,0,0,0
6.631972312927246,0.46344952606390194,0.9701519309376756,0.5164269235386131,0.1401619157711252,2.775656779281905,11.885040831477358,1,0,1,1,1,0.36901565832520294,0,0,0
6.706714630126953,1.0,0.5628758883631002,0.24959106095740743,0.536550473936098,6.259638940897905,25.908356657337066,1,0,1,1,1,2.7502245450812395,0,0,0
6.779657602310181,0.5042549289091269,1.0,0.39991170751250427,0.0,3.760777248906149,17.01181514010874,1,0,1,1,0,2.7502245450812395,0,0,0
6.845947504043579,1.0,0.4583402836650687,0.7063584824682663,0.49574507109087307,2.0644387743345995,9.862944789062741,1,0,1,1,0,0.0,1,0,0
6.929162263870239,0.4042631224460095,1.0,0.3110614728322693,0.0,4.513293723876373,22.952035203520353,1,0,1,1,0,0.0,0,0,0
7.002835750579834,0.48478057138555647,0.7110641948400377,0.21144449549866207,0.08051744893954699,5.653395818248356,28.325022461814918,1,0,1,1,1,0.27063932961522946,0,0,0
7.067584753036499,1.0,0.404798703197826,0.18855892405788496,0.5152194286144436,7.4467651621227855,41.339213380373714,1,0,1,1,1,2.477998027588678,0,0,0
7.138075351715088,0.7504109552092718,0.7127738739091822,0.4636821257751169,0.0,3.1551126009284487,17.325626849835263,1,0,1,1,0,2.477998027588678,0,0,0
7.203793048858643,0.93082967953694,0.5496148246349977,0.14299678878393032,0.18041872432766815,10.346455128406081,56.697211895910776,1,0,1,1,1,0.0,1,0,0
7.270262002944946,0.4433832492382235,0.4416560325443459,0.163391098939382,0.0,5.413990654688514,29.375551034248893,1,0,1,1,0,0.0,0,0,0
7.365490198135376,0.6594361477614988,0.5472376799810694,0.18024187483522816,0.21605289852327536,6.6915896756932005,36.478834255942694,1,0,1,1,1,0.8063569383417042,0,0,0
7.4321441650390625,0.8636784774134331,0.2493947602013675,0.18853158255510283,0.20424232965193423,5.90130890350571,32.84999190021059,1,0,1,1,1,0.8074727508416457,0,0,0
7.507950067520142,0.49423509142884414,0.5170105867117565,0.24239190800674734,0.0,4.170636811981619,22.685532927796874,1,0,1,1,0,0.8074727508416457,0,0,0
7.569766283035278,0.7990495085171353,1.0,0.7982355128710463,0.30481441708829116,2.2536257995674913,16.125304852409382,1,0,1,1,1,0.0,1,0,0
7.6367247104644775,0.7995676793567393,0.5341653193325764,0.33402589758261103,0.0005181708396040374,3.9920072294292357,26.82943560960399,1,0,1,1,0,0.0,0,0,0
7.703239679336548,0.47526309076843337,1.0,0.9085312918054413,0.0,1.6237203187630724,12.616760715572097,1,1,1,1,0,0.0,0,0,0
7.765592575073242,0.7863988889258435,0.8833438501498568,0.9083657470399477,0.31113579815741016,1.8380910282160292,13.463359920239283,1,0,1,1,0,0.0,0,0,0
7.832139253616333,1.0,0.625038400856053,0.8964963826578014,0.21360111107415647,1.8125640837838513,13.64678577684358,1,0,1,1,0,0.0,0,0,0
7.91496729850769,0.8067483858787519,0.7153391460718289,1.0,0.0,1.522035328417739,7.48659266485617,1,0,1,1,0,0.0,0,0,0
7.980275869369507,0.41706440089834584,1.0,0.9454198183368883,0.0,1.4988204090645627,7.957208709013422,1,1,1,1,0,0.0,0,0,0
8.059771299362183,0.3628182784953603,0.968387892950561,0.9641659543840071,0.0,1.3806420991980237,7.371061495811845,1,1,1,1,0,0.0,0,0,0
8.125015258789062,0.42706239070734603,1.0,0.6842002473598151,0.06424411221198573,2.0855792412959966,11.957386487547433,1,1,1,1,0,0.0,0,0,0
8.195715188980103,1.0,0.7736982399844826,0.9146005234578628,0.5729376092926539,1.93921200928032,10.308337024292188,1,0,1,1,0,0.0,0,0,0
8.275476694107056,1.0,1.0,0.8806938166078893,0.0,2.2707925081749325,14.14335002782415,1,0,1,1,0,0.0,0,0,0
8.347135543823242,0.936339830007354,0.9265091535415798,0.8226461847988846,0.0,2.2643058308490613,14.079932043260266,1,0,1,1,0,0.0,0,0,0
8.419058561325073,0.8527989943159157,0.7174383806592143,1.0,0.0,1.570180356939436,5.934741390713875,1,0,1,1,0,0.0,0,0,0
8.491364240646362,1.0,0.8048852886365956,0.4305623780664572,0.14720100568408434,4.191184047096079,16.459652489073658,1,0,1,1,1,0.8257638706316001,0,1,0
8.579035758972168,1.0,0.6619028908581591,0.7946500097685123,0.0,2.0912272669770116,8.878873840897999,1,0,1,1,0,0.8257638706316001,0,0,1
8.640580892562866,1.0,1.0,0.6866574460206316,0.0,2.9123819648253413,13.602627918893198,1,0,1,1,0,0.8257638706316001,0,0,0
8.715049982070923,0.47937500681067424,1.0,1.0,0.0,1.479327074103264,8.372935511453129,1,1,1,1,0,0.0,1,0,0
8.87053918838501,0.9687236948917892,0.8827284555103329,0.5449208044742484,0.489348688081115,3.3972137122145503,17.03490369834524,1,0,1,1,1,2.3441612877657776,0,0,0
8.992903470993042,0.85755342477602,0.8179986569783131,0.5663876336863689,0.0,2.9579676273781534,14.937906508820364,1,0,1,1,0,0.0,1,0,0
9.059408187866211,1.0,0.39765569072753004,0.3166658229852496,0.14244657522397997,4.412583647929144,22.364125249371153,1,0,1,1,1,0.6830756834208456,0,0,0
9.138794898986816,0.60366234738804,0.9820650730059522,0.5909567009315657,0.0,2.6830377151541747,15.64217221135029,1,0,1,1,0,0.6830756834208456,0,0,0
9.202069520950317,0.4715634169303702,0.7682047936369606,0.4765382888082508,0.0,2.601276984413906,15.147926760208895,1,0,1,1,0,0.6830756834208456,0,0,0
9.275236129760742,1.0,0.9528388051534517,0.3607512098658004,0.5284365830696298,5.412033413660286,33.59814622314623,1,0,1,1,1,0.0,1,0,0
9.341794967651367,0.6832617058428891,0.7899005664913877,0.41944958590527365,0.0,3.5115331341714433,21.967098626522855,1,0,1,1,0,0.0,0,0,0
9.410977840423584,0.9198278594429906,0.6004396133669903,0.2952474759088093,0.23656615360010147,5.147724618711168,31.459935897435898,1,0,1,1,1,1.154487934337294,0,0,0
9.48598337173462,1.0,0.7220396970307773,0.48939109373102213,0.08017214055700939,3.5182247830174043,21.781533328497858,1,0,1,1,1,1.154487934337294,0,0,0
9.564551830291748,0.628562492399389,0.5763962203688219,0.43801330268282174,0.0,2.7505640787187646,17.14158466236851,1,0,1,1,0,1.154487934337294,0,0,0
9.644765377044678,0.8603185026282543,0.8151402680777844,0.4733299022117198,0.23175601022886527,3.5391908345424326,22.08254386687536,1,0,1,1,1,0.0,1,0,0
9.71673846244812,0.5890526551811744,1.0,0.4684878084057677,0.0,3.3913657732321276,22.08841410456835,1,0,1,1,0,0.0,0,0,0
9.786837339401245,1.0,0.7435335375901869,0.3709620696046981,0.41094734481882556,4.699034691009309,30.13744724535189,1,0,1,1,1,2.2548956453881734,0,0,0
9.863760709762573,0.7131045751828817,0.5282133250442658,0.5983381332692185,0.0,2.074429805208741,13.356999479592595,1,0,1,1,0,2.2548956453881734,0,0,0
9.931864976882935,0.3495717081981301,0.49891892293316215,0.6495756178691968,0.0,1.306175894232411,8.59125285388128,1,1,1,1,0,2.2548956453881734,0,0,0
9.997819900512695,0.6642643454118693,0.5014344075603132,0.5090087403343331,0.3146926372137392,2.289881631587388,14.724747236133423,1,0,1,1,1,0.0,1,0,0
10.062218427658081,0.5982147171758245,0.44128375154066196,0.5004768785082704,0.0,2.076800813921953,13.338989818327013,1,0,1,1,0,0.0,0,0,0
10.125817060470581,0.43288747358027324,0.41669253598589023,0.5326619601730423,0.0,1.5948586293401754,10.33492496589359,1,0,1,1,0,0.0,0,0,0
10.199013471603394,0.417472777020461,0.4132501203957959,0.5656884781702547,0.0,1.4684337512547385,9.526174496644295,1,0,1,1,0,0.0,0,0,0
10.280640125274658,0.19547313637966296,0.36966022422762246,0.4922028240717026,0.0,1.148141617251744,7.586258660508085,1,1,1,1,0,0.0,0,0,0
10.347244024276733,0.49222413670107984,0.4040868295263847,0.5633567704680631,0.2967510003214169,1.5909134705805676,10.249921177088808,1,0,1,1,0,0.0,0,0,0
10.433465719223022,0.31066921104298345,0.48799514042168385,0.5777849910928782,0.0,1.382220275273232,9.087692805522599,1,1,1,1,0,0.0,0,0,0
10.49840259552002,0.30143736211138933,0.40843638127925463,0.6425735935547038,0.0,1.1047190214611045,7.236908485521138,1,1,1,1,0,0.0,0,0,0
10.570744037628174,0.1601036785060675,0.4934660349825403,0.8400334654485324,0.0,0.7780546072398451,5.224097553096987,1,1,1,1,0,0.0,0,0,0
10.636487483978271,0.2985037090571338,0.2863120838161148,0.6078181365221504,0.1384000305510663,0.9621621033047371,6.227993059572007,1,1,1,1,0,0.0,0,0,0
10.705554485321045,0.22431041475386324,0.34500705943639404,0.6515285070343919,0.0,0.8738375746968423,5.742940713241086,1,1,1,1,0,0.0,0,0,0
10.77983808517456,0.20130593120641455,0.3981991750826959,0.6338419228600845,0.0,0.9458360216720477,6.256431936224182,1,1,1,1,0,0.0,0,0,0
10.842195987701416,0.16407640654787334,0.3877614107798299,0.7106859737108768,0.0,0.7765175984637711,5.166871852266369,1,1,1,1,0,0.0,0,0,0
10.903866052627563,0.29079642695708074,0.4485985439575391,0.6749482618023233,0.1267200204092074,1.0954697801016913,7.191523146451692,1,1,1,1,0,0.0,0,0,0
11.009073972702026,0.22401219701712693,0.3448954739426176,0.8110204677779963,0.0,0.7015082143328207,4.614092140921411,1,1,1,1,0,0.0,0,0,0
11.07304573059082,0.2180198369325513,0.21528594715236513,0.786216298346486,0.0,0.5511850447412938,3.5755746459252378,1,1,1,1,0,0.0,0,0,0
